"X","site","block","plot","position_x","position_y","species","sp","mother","micro_topography","light","sand","time","height","diameter","survival","flood"
6221,"A1","A","Low",40,160,"Shorea falciferoides","Sfal","Sfal1",22.1533333333333,32,53.849,9,NA,2,1,"dry"
6222,"A1","A","Low",40,200,"Shorea gibbosa","Sgib","Sgib1",20.8533333333333,32,53.849,9,NA,NA,NA,"dry"
6223,"A1","A","Low",40,240,"Dryobalanops lanceolata","Dry","Dry1",19.3533333333333,32,53.849,9,NA,3.48491032883201,1,"dry"
6224,"A1","A","Low",40,280,"Shorea waltonii","Swal","Swal1",19.1533333333333,32,53.849,9,265,2.74998181812171,NA,"dry"
6225,"A1","A","Low",80,0,"Shorea waltonii","Swal","Swal1",25.1533333333333,32,53.849,9,NA,3.80499671484746,0,"dry"
6226,"A1","A","Low",80,40,"Shorea macroptera","Smac","Smac1",26.1533333333333,32,53.849,9,NA,2.22494943762774,1,"dry"
6227,"A1","A","Low",80,80,"Parashorea malaanonan","Pmal","8LPmal9m",24.4533333333333,32,53.849,9,158,1.57499206347207,1,"dry"
6228,"A1","A","Low",80,120,"Shorea mecistopteryx","Smec","Smec1",24.8533333333333,32,53.849,9,85,5.63462509844266,1,"dry"
6229,"A1","A","Low",80,160,"Shorea beccariana","Sbec","Sbec1",22.2533333333333,32,53.849,9,NA,2.75971012970565,1,"dry"
6230,"A1","A","Low",80,200,"Shorea macroptera","Smac","Smac1",23.3533333333333,32,53.849,9,NA,3.64978081533672,1,"dry"
6231,"A1","A","Low",80,240,"Shorea xanthophylla","Sxan","Sxan3RDCm",20.8533333333333,32,53.849,9,NA,NA,NA,"dry"
6232,"A1","A","Low",80,280,"Shorea falciferoides","Sfal","Sfal1",21.1533333333333,32,53.849,9,NA,1.97997474731371,1,"dry"
6233,"A1","A","Low",120,0,"Shorea pauciflora","Spau","Spau1",23.6533333333333,32,53.849,9,NA,NA,NA,"dry"
6234,"A1","A","Low",120,40,"Shorea smithiana","Ssmi","Ssmi3a",22.5533333333333,32,53.849,9,NA,NA,NA,"dry"
6235,"A1","A","Low",120,80,"Shorea xanthophylla","Sxan","Sxan2OUa",23.8533333333333,32,53.849,9,NA,3.38645832692505,0,"dry"
6236,"A1","A","Low",120,120,"Shorea pauciflora","Spau","Spau1",24.5533333333333,32,53.849,9,NA,2.39411779158838,1,"dry"
6237,"A1","A","Low",120,160,"Shorea parvifolia","Spar","9QSpar10",34.7533333333333,32,53.849,9,NA,1.96499363866655,1,"dry"
6238,"A1","A","Low",120,200,"Shorea leprosula","Slep","8PSlep2a",24.3533333333333,32,53.849,9,NA,3.26,1,"dry"
6239,"A1","A","Low",120,240,"Shorea xanthophylla","Sxan","8MSxan3m",23.3533333333333,32,53.849,9,NA,3.66147511257417,1,"dry"
6240,"A1","A","Low",120,280,"Shorea mecistopteryx","Smec","Smec1",32.7533333333333,32,53.849,9,NA,5.50399854651144,1,"dry"
6241,"A1","A","Low",160,0,"Shorea acuminatissima","Sacu","8MSacu2",22.5533333333333,32,53.849,9,NA,1.58987420886056,1,"dry"
6242,"A1","A","Low",160,40,"Parashorea tomentella","Ptom","PtomRDC4a",23.8533333333333,32,53.849,9,NA,NA,NA,"dry"
6243,"A1","A","Low",160,80,"Parashorea tomentella","Ptom","Allptom4a",23.1533333333333,32,53.849,9,NA,NA,1,"dry"
6244,"A1","A","Low",160,120,"Shorea pauciflora","Spau","Spau1",24.3533333333333,32,53.849,9,NA,NA,NA,"dry"
6245,"A1","A","Low",160,160,"Parashorea malaanonan","Pmal","AllPmal1a",25.8533333333333,32,53.849,9,NA,NA,NA,"dry"
6246,"A1","A","Low",160,200,"Shorea parvifolia","Spar","9PSpar2",27.3533333333333,32,53.849,9,NA,2.0591260281974,1,"dry"
6247,"A1","A","Low",160,240,"Shorea parvifolia","Spar","9PSpar2",22.1533333333333,32,53.849,9,NA,2.33,1,"dry"
6248,"A1","A","Low",160,280,"Shorea acuminatissima","Sacu","8MSacu2",19.9533333333333,32,53.849,9,NA,1.14498908291739,1,"dry"
6249,"A1","A","Low",200,0,"Shorea beccariana","Sbec","Sbec1",23.0533333333333,32,53.849,9,NA,3.55499648382386,1,"dry"
6250,"A1","A","Low",200,40,"Shorea leprosula","Slep","8PSlep4m",28.9533333333333,32,53.849,9,NA,3.11499598715632,1,"dry"
6251,"A1","A","Low",200,80,"Dryobalanops lanceolata","Dry","Dry1",22.9533333333333,32,53.849,9,210,4.099951219222,1,"dry"
6252,"A1","A","Low",200,120,"Shorea mecistopteryx","Smec","Smec1",23.8533333333333,32,53.849,9,217,6.89981883820148,1,"dry"
6253,"A1","A","Low",200,160,"Shorea acuminatissima","Sacu","9OSacu3",27.8533333333333,32,53.849,9,NA,1.90934543757802,1,"dry"
6254,"A1","A","Low",200,200,"Shorea acuminatissima","Sacu","9OSacu3",25.7533333333333,32,53.849,9,NA,1.65499244711267,1,"dry"
6255,"A1","A","Low",200,240,"Shorea leprosula","Slep","12HSlep8a",25.8533333333333,32,53.849,9,NA,2.59499518303985,1,"dry"
6256,"A1","A","Low",200,280,"Shorea waltonii","Swal","Swal1",24.6533333333333,32,53.849,9,NA,4.10499695493188,1,"dry"
6257,"A1","A","Low",240,0,"Shorea parvifolia","Spar","Spar1RDC",23.0533333333333,32,53.849,9,NA,2.06845352860537,0,"dry"
6258,"A1","A","Low",240,40,"Shorea macroptera","Smac","Smac1",23.6533333333333,32,53.849,9,NA,NA,NA,"dry"
6259,"A1","A","Low",240,80,"Shorea beccariana","Sbec","Sbec1",21.8533333333333,32,53.849,9,NA,2.61201071973298,NA,"dry"
6260,"A1","A","Low",240,120,"Dryobalanops lanceolata","Dry","Dry1",22.9533333333333,32,53.849,9,NA,NA,NA,"dry"
6261,"A1","A","Low",240,160,"Parashorea malaanonan","Pmal","9PmalRDC1m",23.8533333333333,32,53.849,9,NA,NA,NA,"dry"
6262,"A1","A","Low",240,200,"Shorea smithiana","Ssmi","Ssmi5a",25.2533333333333,32,53.849,9,NA,4.12998789344473,1,"dry"
6263,"A1","A","Low",240,240,"Shorea waltonii","Swal","Swal1",22.7533333333333,32,53.849,9,275,4.95408922002824,1,"dry"
6264,"A1","A","Low",240,280,"Parashorea malaanonan","Pmal","9LPmal9a",22.3533333333333,32,53.849,9,NA,NA,NA,"dry"
6265,"A1","A","Low",280,0,"Shorea gibbosa","Sgib","Sgib1",21.1533333333333,32,53.849,9,NA,1.82997267739166,NA,"dry"
6266,"A1","A","Low",280,40,"Parashorea tomentella","Ptom","9IPtom5m",22.3533333333333,32,53.849,9,NA,2.95496192868876,1,"dry"
6267,"A1","A","Low",280,80,"Shorea gibbosa","Sgib","Sgib1",19.9533333333333,32,53.849,9,NA,NA,NA,"dry"
6268,"A1","A","Low",280,120,"Shorea macroptera","Smac","Smac1",21.6533333333333,32,53.849,9,NA,3.44998550721594,1,"dry"
6269,"A1","A","Low",280,160,"Dryobalanops lanceolata","Dry","Dry1",22.9533333333333,32,53.849,9,NA,3.47998563215425,1,"dry"
6270,"A1","A","Low",280,200,"Shorea mecistopteryx","Smec","Smec1",21.4533333333333,32,53.849,9,NA,4.46499720044705,1,"dry"
6271,"A1","A","Low",280,240,"Shorea leprosula","Slep","Slep1RDCm",20.1533333333333,32,53.849,9,NA,1.83728059914647,1,"dry"
6272,"A1","A","Low",280,280,"Shorea seminis","Ssem","Ssem1",18.3533333333333,32,53.849,9,195,2.95957767257425,1,"dry"
6273,"A1","B","High",0,0,"Shorea mecistopteryx","Smec","Smec1",99.5266666666667,26,43.363,9,118,3.45470693402494,1,"dry"
6274,"A1","B","High",0,40,"Shorea waltonii","Swal","Swal1",100.026666666667,26,43.363,9,115,4.71455194053475,1,"dry"
6275,"A1","B","High",0,80,"Shorea seminis","Ssem","Ssem1",116.026666666667,26,43.363,9,122,3.1899843259803,1,"dry"
6276,"A1","B","High",0,120,"Shorea mecistopteryx","Smec","Smec1",115.026666666667,26,43.363,9,253,6.55853642209907,1,"dry"
6277,"A1","B","High",0,160,"Shorea gibbosa","Sgib","Sgib1",115.526666666667,26,43.363,9,190,1.94468506447702,1,"dry"
6278,"A1","B","High",0,200,"Shorea acuminatissima","Sacu","8MSacu2",113.026666666667,26,43.363,9,160,1.68952656090397,1,"dry"
6279,"A1","B","High",0,240,"Shorea seminis","Ssem","Ssem1",114.026666666667,26,43.363,9,NA,2.64499527409786,1,"dry"
6280,"A1","B","High",0,280,"Shorea macroptera","Smac","Smac1",115.526666666667,26,43.363,9,NA,4.13497279313903,1,"dry"
6281,"A1","B","High",40,0,"Shorea xanthophylla","Sxan","11HSxan1a",113.026666666667,26,43.363,9,213,2.62247974253377,1,"dry"
6282,"A1","B","High",40,40,"Shorea seminis","Ssem","Ssem1",115.326666666667,26,43.363,9,248,2.76819435733837,1,"dry"
6283,"A1","B","High",40,80,"Shorea leprosula","Slep","8PSlep2a",118.526666666667,26,43.363,9,175,2.75499546279118,1,"dry"
6284,"A1","B","High",40,120,"Parashorea tomentella","Ptom","8LPtom6a",116.026666666667,26,43.363,9,NA,2.21404606998138,1,"dry"
6285,"A1","B","High",40,160,"Parashorea tomentella","Ptom","PtomRDC1a",115.026666666667,26,43.363,9,180,1.79994444358708,1,"dry"
6286,"A1","B","High",40,200,"Shorea leprosula","Slep","9PSlep2m",115.026666666667,26,43.363,9,165,3.0299834983049,1,"dry"
6287,"A1","B","High",40,240,"Shorea seminis","Ssem","Ssem1",114.526666666667,26,43.363,9,287,4.33289741397139,1,"dry"
6288,"A1","B","High",40,280,"Shorea acuminatissima","Sacu","9OSacu3",117.026666666667,26,43.363,9,235,2.13485362495886,1,"dry"
6289,"A1","B","High",80,0,"Shorea parvifolia","Spar","9QSpar10",117.026666666667,26,43.363,9,148,2.36947251513918,1,"dry"
6290,"A1","B","High",80,40,"Shorea pauciflora","Spau","Spau1",116.026666666667,26,43.363,9,205,2.44499488752022,NA,"dry"
6291,"A1","B","High",80,80,"Shorea falciferoides","Sfal","Sfal1",114.026666666667,26,43.363,9,76,1.71813852759316,1,"dry"
6292,"A1","B","High",80,120,"Shorea waltonii","Swal","Swal1",118.026666666667,26,43.363,9,280,4.42501977396712,1,"dry"
6293,"A1","B","High",80,160,"Shorea parvifolia","Spar","9PSpar2",117.826666666667,26,43.363,9,167,2.04374655963013,1,"dry"
6294,"A1","B","High",80,200,"Shorea xanthophylla","Sxan","Sxan2OUa",118.026666666667,26,43.363,9,132,4.39499715585801,1,"dry"
6295,"A1","B","High",80,240,"Dryobalanops lanceolata","Dry","Dry1",117.026666666667,26,43.363,9,NA,2.81499555949916,1,"dry"
6296,"A1","B","High",80,280,"Shorea parvifolia","Spar","9QSpar10",117.826666666667,26,43.363,9,227,2.75998188399852,1,"dry"
6297,"A1","B","High",120,0,"Shorea beccariana","Sbec","Sbec1",114.026666666667,26,43.363,9,177,NA,NA,"dry"
6298,"A1","B","High",120,40,"Parashorea tomentella","Ptom","9IPtom5m",117.826666666667,26,43.363,9,114,3.00499584026334,NA,"dry"
6299,"A1","B","High",120,80,"Parashorea tomentella","Ptom","Ptom3RCDm",115.026666666667,26,43.363,9,NA,3.81952876674597,1,"dry"
6300,"A1","B","High",120,120,"Shorea mecistopteryx","Smec","Smec1",117.026666666667,26,43.363,9,180,5.95969797892477,1,"dry"
6301,"A1","B","High",120,160,"Shorea beccariana","Sbec","Sbec1",116.026666666667,26,43.363,9,NA,2.99496243716011,1,"dry"
6302,"A1","B","High",120,200,"Parashorea malaanonan","Pmal","9JPmal1a",115.426666666667,26,43.363,9,200,NA,NA,"dry"
6303,"A1","B","High",120,240,"Shorea waltonii","Swal","Swal1",116.026666666667,26,43.363,9,NA,4.50998891351187,1,"dry"
6304,"A1","B","High",120,280,"Shorea falciferoides","Sfal","Sfal1",114.526666666667,26,43.363,9,212,1.57499206347207,1,"dry"
6305,"A1","B","High",160,0,"Shorea acuminatissima","Sacu","9OSacu3",120.026666666667,26,43.363,9,300,1.83,1,"dry"
6306,"A1","B","High",160,40,"Shorea parvifolia","Spar","Spar1RDC",120.026666666667,26,43.363,9,NA,3.96499684741363,1,"dry"
6307,"A1","B","High",160,80,"Shorea xanthophylla","Sxan","8MSxan9m",119.526666666667,26,43.363,9,NA,2.42499484535535,1,"dry"
6308,"A1","B","High",160,120,"Shorea macroptera","Smac","Smac1",118.326666666667,26,43.363,9,205,4.17499700598695,1,"dry"
6309,"A1","B","High",160,160,"Dryobalanops lanceolata","Dry","Dry1",117.526666666667,26,43.363,9,158,4.00499687890016,1,"dry"
6310,"A1","B","High",160,200,"Shorea gibbosa","Sgib","Sgib1",117.026666666667,26,43.363,9,300,NA,NA,"dry"
6311,"A1","B","High",160,240,"Dryobalanops lanceolata","Dry","Dry1",117.026666666667,26,43.363,9,275,2.59674796620696,NA,"dry"
6312,"A1","B","High",160,280,"Shorea gibbosa","Sgib","Sgib1",121.026666666667,26,43.363,9,265,1.74,1,"dry"
6313,"A1","B","High",200,0,"Shorea pauciflora","Spau","Spau1",121.026666666667,26,43.363,9,125,3.22998452008675,1,"dry"
6314,"A1","B","High",200,40,"Shorea xanthophylla","Sxan","8LSxan10m",121.026666666667,26,43.363,9,175,3.05993463982484,1,"dry"
6315,"A1","B","High",200,80,"Shorea pauciflora","Spau","Spau1",120.226666666667,26,43.363,9,145,2.48499496981382,NA,"dry"
6316,"A1","B","High",200,120,"Shorea mecistopteryx","Smec","Smec1",121.026666666667,26,43.363,9,152,5.83499785775453,1,"dry"
6317,"A1","B","High",200,160,"Shorea macroptera","Smac","Smac1",121.326666666667,26,43.363,9,310,3.57119027776454,1,"dry"
6318,"A1","B","High",200,200,"Shorea beccariana","Sbec","Sbec1",125.026666666667,26,43.363,9,235,2.38486896914694,1,"dry"
6319,"A1","B","High",200,240,"Shorea smithiana","Ssmi","Ssmi3a",126.026666666667,26,43.363,9,202,2.92998293510389,1,"dry"
6320,"A1","B","High",200,280,"Parashorea malaanonan","Pmal","9LPmal7m",122.526666666667,26,43.363,9,123,3.1649644547767,1,"dry"
6321,"A1","B","High",240,0,"Shorea beccariana","Sbec","Sbec1",123.526666666667,26,43.363,9,115,3.47059072781566,1,"dry"
6322,"A1","B","High",240,40,"Shorea waltonii","Swal","Swal1",123.526666666667,26,43.363,9,278,3.48482424233992,1,"dry"
6323,"A1","B","High",240,80,"Shorea leprosula","Slep","12HSlep8a",124.026666666667,26,43.363,9,115,3.62491379207837,1,"dry"
6324,"A1","B","High",240,120,"Shorea pauciflora","Spau","Spau1",129.026666666667,26,43.363,9,NA,3.16,1,"dry"
6325,"A1","B","High",240,160,"Shorea acuminatissima","Sacu","8MSacu2",121.126666666667,26,43.363,9,NA,1.86499329757509,1,"dry"
6326,"A1","B","High",240,200,"Shorea smithiana","Ssmi","Ssmi2m",123.326666666667,26,43.363,9,229,5.02457958440306,1,"dry"
6327,"A1","B","High",240,240,"Shorea smithiana","Ssmi","9HSsmi4m",125.126666666667,26,43.363,9,NA,4.02335680744326,1,"dry"
6328,"A1","B","High",240,280,"Parashorea malaanonan","Pmal","8MPmal8m",123.826666666667,26,43.363,9,225,NA,0,"dry"
6329,"A1","B","High",280,0,"Shorea smithiana","Ssmi","Ssmi5a",123.526666666667,26,43.363,9,259,2.82464157018196,1,"dry"
6330,"A1","B","High",280,40,"Shorea leprosula","Slep","8PSlep4m",123.526666666667,26,43.363,9,108,3.01380158603714,1,"dry"
6331,"A1","B","High",280,80,"Shorea falciferoides","Sfal","Sfal1",119.526666666667,26,43.363,9,157,1.8149380154705,1,"dry"
6332,"A1","B","High",280,120,"Parashorea malaanonan","Pmal","9LPmal9a",119.226666666667,26,43.363,9,172,2.53903524985377,1,"dry"
6333,"A1","B","High",280,160,"Dryobalanops lanceolata","Dry","Dry1",120.026666666667,26,43.363,9,220,2.75118156434649,1,"dry"
6334,"A1","B","High",280,200,"Shorea gibbosa","Sgib","Sgib1",122.326666666667,26,43.363,9,NA,1.4649232061784,1,"dry"
6335,"A1","B","High",280,240,"Shorea macroptera","Smac","Smac1",124.026666666667,26,43.363,9,259,3.62802976834535,1,"dry"
6336,"A1","B","High",280,280,"Shorea falciferoides","Sfal","Sfal1",126.026666666667,26,43.363,9,180,2.41474636349245,1,"dry"
6337,"A1","B","Low",0,0,"Shorea gibbosa","Sgib","Sgib1",22.7266666666667,23,49.024,9,NA,NA,NA,"dry"
6338,"A1","B","Low",0,40,"Shorea gibbosa","Sgib","Sgib1",21.7266666666667,23,49.024,9,NA,NA,NA,"dry"
6339,"A1","B","Low",0,80,"Shorea acuminatissima","Sacu","9OSacu3",22.7266666666667,23,49.024,9,NA,1.41456707158056,NA,"dry"
6340,"A1","B","Low",0,120,"Shorea smithiana","Ssmi","Ssmi2m",18.3266666666667,23,49.024,9,NA,3.68377523744324,1,"dry"
6341,"A1","B","Low",0,160,"Shorea acuminatissima","Sacu","8MSacu2",15.7266666666667,23,49.024,9,NA,NA,NA,"dry"
6342,"A1","B","Low",0,200,"Shorea mecistopteryx","Smec","Smec1",16.7266666666667,23,49.024,9,NA,3.53723055510946,0,"dry"
6343,"A1","B","Low",0,240,"Parashorea malaanonan","Pmal","AllPmal1a",17.2266666666667,23,49.024,9,NA,NA,NA,"dry"
6344,"A1","B","Low",0,280,"Parashorea tomentella","Ptom","Allptom4a",18.2266666666667,23,49.024,9,NA,3.28131071372401,1,"dry"
6345,"A1","B","Low",40,0,"Shorea smithiana","Ssmi","9HSsmi4m",24.7266666666667,23,49.024,9,NA,4.43648509520769,1,"dry"
6346,"A1","B","Low",40,40,"Shorea waltonii","Swal","Swal1",20.1266666666667,23,49.024,9,NA,3.17993710629629,1,"dry"
6347,"A1","B","Low",40,80,"Parashorea malaanonan","Pmal","9PmalRDC1m",20.4266666666667,23,49.024,9,NA,3.52,1,"dry"
6348,"A1","B","Low",40,120,"Shorea falciferoides","Sfal","Sfal1",17.0266666666667,23,49.024,9,NA,1.71,NA,"dry"
6349,"A1","B","Low",40,160,"Shorea xanthophylla","Sxan","8LSxan10m",16.1266666666667,23,49.024,9,NA,1.03498792263485,1,"dry"
6350,"A1","B","Low",40,200,"Shorea leprosula","Slep","8PSlep2a",16.3266666666667,23,49.024,9,NA,1.55971151178672,1,"dry"
6351,"A1","B","Low",40,240,"Dryobalanops lanceolata","Dry","Dry1",16.3266666666667,23,49.024,9,NA,1.8799734040672,1,"dry"
6352,"A1","B","Low",40,280,"Shorea leprosula","Slep","Slep1RDCm",15.7266666666667,23,49.024,9,273,NA,NA,"dry"
6353,"A1","B","Low",80,0,"Shorea falciferoides","Sfal","Sfal1",23.5266666666667,23,49.024,9,NA,1.45876660230484,NA,"dry"
6354,"A1","B","Low",80,40,"Dryobalanops lanceolata","Dry","Dry1",20.7266666666667,23,49.024,9,NA,2.11990565827822,0,"dry"
6355,"A1","B","Low",80,80,"Parashorea tomentella","Ptom","PtomRDC2m",20.5266666666667,23,49.024,9,NA,2.58460828753604,1,"dry"
6356,"A1","B","Low",80,120,"Shorea pauciflora","Spau","Spau1",18.2266666666667,23,49.024,9,NA,2.44065564961549,1,"dry"
6357,"A1","B","Low",80,160,"Shorea waltonii","Swal","Swal1",16.0266666666667,23,49.024,9,NA,4.28499708284615,1,"dry"
6358,"A1","B","Low",80,200,"Shorea macroptera","Smac","Smac1",15.7266666666667,23,49.024,9,NA,3.59491307266254,1,"dry"
6359,"A1","B","Low",80,240,"Shorea seminis","Ssem","Ssem1",15.6266666666667,23,49.024,9,NA,2.76488697779855,1,"dry"
6360,"A1","B","Low",80,280,"Shorea pauciflora","Spau","Spau1",19.2266666666667,23,49.024,9,NA,2.44499488752022,1,"dry"
6361,"A1","B","Low",120,0,"Shorea acuminatissima","Sacu","9OSacu3",23.7266666666667,23,49.024,9,NA,1.57499206347207,1,"dry"
6362,"A1","B","Low",120,40,"Shorea pauciflora","Spau","Spau1",21.7266666666667,23,49.024,9,NA,2.78971324691266,1,"dry"
6363,"A1","B","Low",120,80,"Shorea falciferoides","Sfal","Sfal1",21.6266666666667,23,49.024,9,NA,2.71970586644953,1,"dry"
6364,"A1","B","Low",120,120,"Shorea macroptera","Smac","Smac1",20.2266666666667,23,49.024,9,NA,4.22497337269716,1,"dry"
6365,"A1","B","Low",120,160,"Shorea xanthophylla","Sxan","9KSxan2a",17.8266666666667,23,49.024,9,NA,2.49,1,"dry"
6366,"A1","B","Low",120,200,"Parashorea tomentella","Ptom","PtomRDC4a",16.2266666666667,23,49.024,9,NA,NA,NA,"dry"
6367,"A1","B","Low",120,240,"Shorea parvifolia","Spar","9PSpar2",17.2266666666667,23,49.024,9,NA,2.53460056024613,1,"dry"
6368,"A1","B","Low",120,280,"Shorea seminis","Ssem","Ssem1",16.8266666666667,23,49.024,9,165,3.65472297171756,1,"dry"
6369,"A1","B","Low",160,0,"Parashorea malaanonan","Pmal","8LPmal9m",21.7266666666667,23,49.024,9,NA,NA,NA,"dry"
6370,"A1","B","Low",160,40,"Shorea gibbosa","Sgib","Sgib1",21.2266666666667,23,49.024,9,NA,1.25964280651302,NA,"dry"
6371,"A1","B","Low",160,80,"Shorea mecistopteryx","Smec","Smec1",22.6266666666667,23,49.024,9,NA,5.94999159663272,1,"dry"
6372,"A1","B","Low",160,120,"Shorea smithiana","Ssmi","Ssmi5a",21.7266666666667,23,49.024,9,NA,2.86478620493746,1,"dry"
6373,"A1","B","Low",160,160,"Shorea waltonii","Swal","Swal1",22.5266666666667,23,49.024,9,NA,3.25479646061009,0,"dry"
6374,"A1","B","Low",160,200,"Shorea gibbosa","Sgib","Sgib1",21.4266666666667,23,49.024,9,NA,1.72858323490655,1,"dry"
6375,"A1","B","Low",160,240,"Shorea xanthophylla","Sxan","Sxan1RDCm",21.2266666666667,23,49.024,9,NA,3.63998626371035,1,"dry"
6376,"A1","B","Low",160,280,"Shorea xanthophylla","Sxan","9KSxan29a",19.6266666666667,23,49.024,9,NA,2.72499541284018,1,"dry"
6377,"A1","B","Low",200,0,"Shorea pauciflora","Spau","Spau1",20.7266666666667,23,49.024,9,NA,1.82956278930241,1,"dry"
6378,"A1","B","Low",200,40,"Shorea mecistopteryx","Smec","Smec1",19.1266666666667,23,49.024,9,NA,4.35485935478977,1,"dry"
6379,"A1","B","Low",200,80,"Shorea leprosula","Slep","12HSlep8a",20.1266666666667,23,49.024,9,NA,1.7599715906798,1,"dry"
6380,"A1","B","Low",200,120,"Dryobalanops lanceolata","Dry","Dry1",20.2266666666667,23,49.024,9,NA,NA,NA,"dry"
6381,"A1","B","Low",200,160,"Shorea parvifolia","Spar","Spar1RDC",19.7266666666667,23,49.024,9,NA,2.14997674406027,1,"dry"
6382,"A1","B","Low",200,200,"Shorea seminis","Ssem","Ssem1",18.8266666666667,23,49.024,9,NA,NA,NA,"dry"
6383,"A1","B","Low",200,240,"Parashorea malaanonan","Pmal","12HPmal1a",19.4266666666667,23,49.024,9,NA,NA,NA,"dry"
6384,"A1","B","Low",200,280,"Shorea falciferoides","Sfal","Sfal1",19.0266666666667,23,49.024,9,NA,1.5,1,"dry"
6385,"A1","B","Low",240,0,"Shorea beccariana","Sbec","Sbec1",19.6266666666667,23,49.024,9,NA,NA,NA,"dry"
6386,"A1","B","Low",240,40,"Shorea beccariana","Sbec","Sbec1",18.7266666666667,23,49.024,9,NA,NA,NA,"dry"
6387,"A1","B","Low",240,80,"Shorea macroptera","Smac","Smac1",18.7266666666667,23,49.024,9,NA,2.93,1,"dry"
6388,"A1","B","Low",240,120,"Shorea waltonii","Swal","Swal1",19.6266666666667,23,49.024,9,NA,4.21497330952404,0,"dry"
6389,"A1","B","Low",240,160,"Dryobalanops lanceolata","Dry","Dry1",18.6266666666667,23,49.024,9,NA,2.19990908903073,1,"dry"
6390,"A1","B","Low",240,200,"Shorea acuminatissima","Sacu","8MSacu2",17.1266666666667,23,49.024,9,NA,NA,NA,"dry"
6391,"A1","B","Low",240,240,"Shorea macroptera","Smac","Smac1",17.2266666666667,23,49.024,9,NA,3.4140884581393,1,"dry"
6392,"A1","B","Low",240,280,"Shorea leprosula","Slep","8QSlep4m",17.5266666666667,23,49.024,9,NA,3.80998687661782,1,"dry"
6393,"A1","B","Low",280,0,"Shorea parvifolia","Spar","9QSpar10",19.7266666666667,23,49.024,9,NA,NA,NA,"dry"
6394,"A1","B","Low",280,40,"Parashorea tomentella","Ptom","9JPtom14m",20.1266666666667,23,49.024,9,NA,1.72441294358399,NA,"dry"
6395,"A1","B","Low",280,80,"Shorea beccariana","Sbec","Sbec1",22.1266666666667,23,49.024,9,NA,2.53982282846658,0,"dry"
6396,"A1","B","Low",280,120,"Shorea parvifolia","Spar","9QSpar10",21.8266666666667,23,49.024,9,NA,1.994993734326,1,"dry"
6397,"A1","B","Low",280,160,"Shorea seminis","Ssem","Ssem1",18.8266666666667,23,49.024,9,NA,3.05499590834423,0,"dry"
