"ID","longitude","latitude","species","sp","minimum_size","DBH","elevation"
"8HPmal3",604421.5631,647936.2363,"Parashorea malaanonan","Pmal",50,100,78.69701
"8HPmal4",604347.6617,647989.5479,"Parashorea malaanonan","Pmal",50,60,71.36301
"8HPmal5",604342.1757,647960.0569,"Parashorea malaanonan","Pmal",50,55,74.316
"8HPmal6",604345.9274,647921.3683,"Parashorea malaanonan","Pmal",50,62,70.567
"8HPmal7",604288.7522,647910.2167,"Parashorea malaanonan","Pmal",50,60,75.241
"8IPmal1",604558.3027,647818.5393,"Parashorea malaanonan","Pmal",50,62.2,81.355
"8IPmal10",604506.4225,647943.7495,"Parashorea malaanonan","Pmal",50,130,80.399
"8IPmal2",604541.6493,647846.1504,"Parashorea malaanonan","Pmal",50,65,72.094
"8IPmal3",604512.1658,647820.3042,"Parashorea malaanonan","Pmal",50,107.3,70.368
"8IPmal4",604434.6425,647834.9147,"Parashorea malaanonan","Pmal",50,80,82.729
"8IPmal5",604462.1594,647930.7768,"Parashorea malaanonan","Pmal",50,63.5,72.451
"8IPmal6",604432.6343,647936.2549,"Parashorea malaanonan","Pmal",50,61.2,80.19701
"8IPmal7",604436.352,647917.8351,"Parashorea malaanonan","Pmal",50,110,74.21101
"8IPmal8",604532.3402,647897.7278,"Parashorea malaanonan","Pmal",50,134,72.686
"8IPmal9",604499.0491,647943.7371,"Parashorea malaanonan","Pmal",50,110,79.90501
"8JPmal1",604652.2901,647888.7168,"Parashorea malaanonan","Pmal",50,90.7,76.87901
"8JPmal2",604755.5741,647914.6874,"Parashorea malaanonan","Pmal",50,80,73.32401
"8JPmal3",604753.7954,647879.6749,"Parashorea malaanonan","Pmal",50,120,68.539
"8JPmal4",604696.46,647956.9679,"Parashorea malaanonan","Pmal",50,100,73.429
"8JPmal5",604750.0012,647936.7894,"Parashorea malaanonan","Pmal",50,85,76.908
"8JPmal6",604757.3951,647931.274,"Parashorea malaanonan","Pmal",50,90,76.153
"8KPmal1",604862.5933,647918.5533,"Parashorea malaanonan","Pmal",50,90,67.098
"8KPmal2",604840.5131,647881.6637,"Parashorea malaanonan","Pmal",50,65,67.564
"8LPMAL1",605045.3087,647894.9081,"Parashorea malaanonan","Pmal",50,66.5,68.11301
"8LPMAL2",605017.5622,647935.3987,"Parashorea malaanonan","Pmal",50,115,67.737
"8LPMAL3",605102.6447,647817.6152,"Parashorea malaanonan","Pmal",50,85,71.86401
"8LPMAL4",605111.7984,647858.1683,"Parashorea malaanonan","Pmal",50,85,66.903
"8LPMAL5",605137.5964,647876.638,"Parashorea malaanonan","Pmal",50,56.5,66.876
"8LPMAL6",605157.7544,647963.2751,"Parashorea malaanonan","Pmal",50,80,71.471
"8LPMAL7",605087.5639,648001.8512,"Parashorea malaanonan","Pmal",50,55,69.28201
"8LPMAL8",604984.2893,647970.3521,"Parashorea malaanonan","Pmal",50,115,66.803
"8MPmal1",605264.9748,647841.8441,"Parashorea malaanonan","Pmal",50,95,74.75301
"8MPmal10",605255.7025,647871.3102,"Parashorea malaanonan","Pmal",50,87,69.46301
"8MPmal2",605305.5636,647847.4408,"Parashorea malaanonan","Pmal",50,65,82.41701
"8MPmal3",605296.2164,647921.1295,"Parashorea malaanonan","Pmal",50,110,80.617
"8MPmal4",605309.1598,647900.8827,"Parashorea malaanonan","Pmal",50,80,81.981
"8MPmal5",605274.1208,647893.4528,"Parashorea malaanonan","Pmal",50,65,75.299
"8MPmal6",605285.1014,647946.9074,"Parashorea malaanonan","Pmal",50,130,70.45
"8MPmal7",605227.8496,647974.4496,"Parashorea malaanonan","Pmal",50,70,78.45901
"8MPmal8",605257.4765,647915.536,"Parashorea malaanonan","Pmal",50,99,80.533
"8MPmal9",605237.2437,647873.1216,"Parashorea malaanonan","Pmal",50,90,72.58801
"8NPmal1",605395.8355,647934.1968,"Parashorea malaanonan","Pmal",50,110,75.954
"8NPmal2",605476.9644,647967.5017,"Parashorea malaanonan","Pmal",50,52,76.972
"8NPmal3",605445.6779,647921.3831,"Parashorea malaanonan","Pmal",50,69,83.369
"8NPmal4",605390.3593,647899.1778,"Parashorea malaanonan","Pmal",50,75,79.689
"8NPmal5",605366.5054,647818.0622,"Parashorea malaanonan","Pmal",50,110,77.44601
"8NPmal6",605436.4476,647919.5249,"Parashorea malaanonan","Pmal",50,95,82.86501
"8NPmal7",605465.9589,647928.788,"Parashorea malaanonan","Pmal",50,66,79.88901
"8NPmal8",605502.7935,647967.5455,"Parashorea malaanonan","Pmal",50,75,76.84
"8NPmal9",605521.3401,647914.1412,"Parashorea malaanonan","Pmal",50,130,83.261
"8OPmal1",605578.5232,647927.1366,"Parashorea malaanonan","Pmal",50,57.5,85.218
"8OPmal2",605558.1371,647975.0101,"Parashorea malaanonan","Pmal",50,75,81.21301
"8OPmal3",605678.2426,647881.2408,"Parashorea malaanonan","Pmal",50,120,76.551
"8OPmal4",605650.4078,647973.3243,"Parashorea malaanonan","Pmal",50,72,73.59
"8OPmal5",605692.8155,647989.98,"Parashorea malaanonan","Pmal",50,120,72.64201
"8PPmal1",605871.3033,647920.2646,"Parashorea malaanonan","Pmal",50,130,65.798
"8QPtom5",606058.853,647951.2948,"Parashorea malaanonan","Pmal",50,85,64.41
"8QPtom7",606031.1225,647981.9578,"Parashorea malaanonan","Pmal",50,115,77.764
"8QPtom8",606015.7708,647966.5764,"Parashorea malaanonan","Pmal",50,85,69.414
"9HPmal01",604311.1204,647775.7436,"Parashorea malaanonan","Pmal",50,110,70.772
"9HPmal02",604360.9719,647757.4013,"Parashorea malaanonan","Pmal",50,83,77.731
"9HPmal03",604373.9243,647731.6264,"Parashorea malaanonan","Pmal",50,76,79.206
"9HPmal04",604353.6771,647703.9532,"Parashorea malaanonan","Pmal",50,87,75.506
"9HPmal05",604456.9554,647733.6086,"Parashorea malaanonan","Pmal",50,81,71.60201
"9HPmal06",604409.1355,647643.2402,"Parashorea malaanonan","Pmal",50,115,72.049
"9HPmal07",604320.5222,647668.888,"Parashorea malaanonan","Pmal",50,130,74.01501
"9IPmal01",604578.7389,647733.8135,"Parashorea malaanonan","Pmal",50,130,71.467
"9IPmal02",604534.3269,647809.2858,"Parashorea malaanonan","Pmal",50,85,76.333
"9IPmal03",604464.2283,647799.9548,"Parashorea malaanonan","Pmal",50,120,83.173
"9IPmal04",604460.5571,647790.7356,"Parashorea malaanonan","Pmal",50,132,84.719
"9IPmal05",604467.9646,647770.4793,"Parashorea malaanonan","Pmal",50,120,78.107
"9JPmal1",604626.6937,647750.4777,"Parashorea malaanonan","Pmal",50,90,67.52901
"9JPmal2",604643.2105,647803.9413,"Parashorea malaanonan","Pmal",50,95,70.926
"9JPmal3",604717.0455,647783.797,"Parashorea malaanonan","Pmal",50,85,69.87601
"9KPmal1",604934.8892,647721.5157,"Parashorea malaanonan","Pmal",50,53.5,77.78201
"9KPmal2",604936.7816,647695.7223,"Parashorea malaanonan","Pmal",50,96,74.649
"9LPMAL1",605023.5121,647690.341,"Parashorea malaanonan","Pmal",50,105,72.03101
"9LPMAL10",604973.6416,647719.7386,"Parashorea malaanonan","Pmal",50,130,72.953
"9LPMAL2",605080.7141,647692.2804,"Parashorea malaanonan","Pmal",50,120,73.37601
"9LPMAL3",605084.3541,647719.9257,"Parashorea malaanonan","Pmal",50,100,76.605
"9LPMAL4",605093.4456,647797.3309,"Parashorea malaanonan","Pmal",50,73,74.345
"9LPMAL5",605076.8106,647813.8863,"Parashorea malaanonan","Pmal",50,55.7,73.027
"9LPMAL6",605067.6164,647797.2873,"Parashorea malaanonan","Pmal",50,97,76.729
"9LPMAL7",605089.8492,647743.889,"Parashorea malaanonan","Pmal",50,110,77.21001
"9LPMAL8",605032.5195,647817.4966,"Parashorea malaanonan","Pmal",50,85,73.205
"9LPMAL9",605017.8643,647756.6656,"Parashorea malaanonan","Pmal",50,80,67.37901
"9MPmal1",605231.861,647782.8243,"Parashorea malaanonan","Pmal",50,50,87.969
"9MPmal2",605272.6466,647672.3364,"Parashorea malaanonan","Pmal",50,80,87.9
"9MPmal3",605185.8786,647699.8287,"Parashorea malaanonan","Pmal",50,100,85.16901
"9MPmal4",605331.6115,647718.5018,"Parashorea malaanonan","Pmal",50,90,83.083
"9NPmal1",605397.9859,647749.9388,"Parashorea malaanonan","Pmal",50,100,71.471
"9NPmal2",605427.4879,647764.7299,"Parashorea malaanonan","Pmal",50,80,73.006
"9NPmal3",605416.3854,647783.1371,"Parashorea malaanonan","Pmal",50,110,75.537
"9OPmal1",605665.7142,647650.8922,"Parashorea malaanonan","Pmal",50,80,64.576
"9OPmal2",605641.751,647634.2679,"Parashorea malaanonan","Pmal",50,74,78.833
"9OPmal3",605719.1182,647711.7895,"Parashorea malaanonan","Pmal",50,61.5,73.257
"9PPmal1",605861.163,647737.8281,"Parashorea malaanonan","Pmal",50,65,59.495
"9PPmal2",605862.9035,647794.9521,"Parashorea malaanonan","Pmal",50,56.9,59.834
"9QPmal1",606049.929,647770.0888,"Parashorea malaanonan","Pmal",50,140,61.628
"10HPtom01",604433.164,647621.1692,"Parashorea tomentella","Ptom",50,58,68.924
"10HPtom02",604307.7258,647595.162,"Parashorea tomentella","Ptom",50,120,84.842
"10HPtom03",604304.0669,647578.5724,"Parashorea tomentella","Ptom",50,75,86.36401
"10HPtom04",604329.9549,647543.6062,"Parashorea tomentella","Ptom",50,110,72.62601
"10HPtom05",604346.5402,647556.5324,"Parashorea tomentella","Ptom",50,90,70.204
"10HPtom06",604424.0482,647551.1347,"Parashorea tomentella","Ptom",50,64,69.049
"10HPtom07",604379.6827,647598.968,"Parashorea tomentella","Ptom",50,104,82.01501
"10HPtom08",604396.3515,647562.1438,"Parashorea tomentella","Ptom",50,80,70.316
"10HPtom09",604342.8627,647550.9983,"Parashorea tomentella","Ptom",50,120,70.764
"10HPtom10",604307.8248,647536.1987,"Parashorea tomentella","Ptom",50,100,70.564
"10HPtom11",604274.5894,647549.0411,"Parashorea tomentella","Ptom",50,99,79.53101
"10HPtom12",604416.7677,647495.8441,"Parashorea tomentella","Ptom",50,110,79.66
"10HPtom13",604411.1825,647525.3166,"Parashorea tomentella","Ptom",50,90,75.11501
"10HPtom14",604405.5973,647554.7889,"Parashorea tomentella","Ptom",50,70,68.92101
"10HPtom15",604385.336,647528.9583,"Parashorea tomentella","Ptom",50,90,71.191
"10HPtom16",604372.3805,647556.5758,"Parashorea tomentella","Ptom",50,110,69.94801
"10HPtom17",604354.0113,647504.9518,"Parashorea tomentella","Ptom",50,79,72.797
"10HPtom18",604409.4543,647453.4518,"Parashorea tomentella","Ptom",50,105,71.201
"10HPtom19",604411.2785,647468.1957,"Parashorea tomentella","Ptom",50,98,75.534
"10HPtom20",604355.9716,647438.621,"Parashorea tomentella","Ptom",50,80,78.35001
"10HPtom21",604346.6206,647508.6246,"Parashorea tomentella","Ptom",50,99,70.945
"10HPtom22",604274.6481,647514.0317,"Parashorea tomentella","Ptom",50,130,70.217
"10IPtom01",604442.408,647608.2866,"Parashorea tomentella","Ptom",50,132,70.269
"10IPtom02",604466.4552,647575.16,"Parashorea tomentella","Ptom",50,90,69.71101
"10IPtom03",604492.2689,647584.4164,"Parashorea tomentella","Ptom",50,105,68.54
"10IPtom04",604501.4944,647582.5893,"Parashorea tomentella","Ptom",50,75,68.992
"10IPtom05",604521.8425,647556.827,"Parashorea tomentella","Ptom",50,93,67.36
"10IPtom06",604516.2975,647562.3455,"Parashorea tomentella","Ptom",50,125,68.13
"10IPtom07",604571.6042,647591.9203,"Parashorea tomentella","Ptom",50,70,70.568
"10IPtom08",604573.4204,647604.8216,"Parashorea tomentella","Ptom",50,85,74.18501
"10IPtom09",604444.3127,647575.1228,"Parashorea tomentella","Ptom",50,77,68.077
"10IPtom10",604455.5171,647495.9093,"Parashorea tomentella","Ptom",50,75,76.402
"10IPtom11",604490.5192,647525.4499,"Parashorea tomentella","Ptom",50,87,69.055
"10IPtom12",604516.3285,647543.9194,"Parashorea tomentella","Ptom",50,72,68.831
"10IPtom13",604523.7237,647531.0336,"Parashorea tomentella","Ptom",50,60,68.984
"10IPtom14",604499.7402,647532.8358,"Parashorea tomentella","Ptom",50,100,68.705
"10IPtom15",604448.1264,647499.582,"Parashorea tomentella","Ptom",50,130,75.65501
"10IPtom16",604527.5269,647468.3911,"Parashorea tomentella","Ptom",50,100,68.62901
"10IPtom17",604582.8988,647459.2713,"Parashorea tomentella","Ptom",50,83,68.383
"10IPtom18",604586.57,647468.4905,"Parashorea tomentella","Ptom",50,64.6,68.26801
"10IPtom19",604520.1392,647470.2214,"Parashorea tomentella","Ptom",50,80,68.631
"10JPtom1",604630.8303,647483.3058,"Parashorea tomentella","Ptom",50,90,71.46101
"10JPtom10",604669.3501,647619.7241,"Parashorea tomentella","Ptom",50,90,66.94701
"10JPtom11",604665.713,647590.2361,"Parashorea tomentella","Ptom",50,70,67.677
"10JPtom12",604638.0101,647604.9303,"Parashorea tomentella","Ptom",50,60,68.089
"10JPtom13",604656.402,647636.2858,"Parashorea tomentella","Ptom",50,75,68.606
"10JPtom2",604612.3342,647507.2287,"Parashorea tomentella","Ptom",50,100,68.646
"10JPtom3",604623.3806,647521.9881,"Parashorea tomentella","Ptom",50,63,68.372
"10JPtom4",604627.0784,647521.9944,"Parashorea tomentella","Ptom",50,90,68.343
"10JPtom5",604595.69,647529.312,"Parashorea tomentella","Ptom",50,120,67.465
"10JPtom6",604643.6264,647557.0319,"Parashorea tomentella","Ptom",50,75,67.205
"10JPtom7",604695.3066,647544.2206,"Parashorea tomentella","Ptom",50,88,69.55801
"10JPtom8",604662.1766,647494.4143,"Parashorea tomentella","Ptom",50,50,69.07201
"10JPtom9",604778.2076,647623.5928,"Parashorea tomentella","Ptom",50,61.9,67.79501
"10KPtom1",604844.7719,647542.6301,"Parashorea tomentella","Ptom",50,120,77.442
"10KPtom10",604968.4173,647535.4683,"Parashorea tomentella","Ptom",50,62,74.923
"10KPtom11",604986.87,647537.3421,"Parashorea tomentella","Ptom",50,70,78.71101
"10KPtom12",604931.4389,647581.4712,"Parashorea tomentella","Ptom",50,80,69.732
"10KPtom13",604898.2096,647590.6282,"Parashorea tomentella","Ptom",50,68,70.426
"10KPtom14",604828.0065,647636.5751,"Parashorea tomentella","Ptom",50,61,68.166
"10KPtom2",604863.2277,647542.6612,"Parashorea tomentella","Ptom",50,82,81.03001
"10KPtom3",604866.8958,647553.7231,"Parashorea tomentella","Ptom",50,88,81.55801
"10KPtom4",604842.9714,647520.5157,"Parashorea tomentella","Ptom",50,72,72.895
"10KPtom5",604946.2405,647555.6996,"Parashorea tomentella","Ptom",50,140,71.328
"10KPtom6",604926.034,647504.0723,"Parashorea tomentella","Ptom",50,69,75.547
"10KPtom7",604894.6953,647481.9081,"Parashorea tomentella","Ptom",50,96,75.175
"10KPtom8",604924.2224,647481.9579,"Parashorea tomentella","Ptom",50,72,71.639
"10KPtom9",604931.6816,647437.7478,"Parashorea tomentella","Ptom",50,101,72.124
"10LPTOM1",605049.5718,647554.0316,"Parashorea tomentella","Ptom",50,70,87.732
"10LPTOM2",604970.2102,647568.6384,"Parashorea tomentella","Ptom",50,80,69.152
"10LPTOM3",604992.3807,647552.0923,"Parashorea tomentella","Ptom",50,70,74.43201
"10LPTOM4",604996.0893,647539.2002,"Parashorea tomentella","Ptom",50,102,82.05
"10LPTOM5",605003.4582,647548.4258,"Parashorea tomentella","Ptom",50,80,75.82201
"10LPTOM6",605007.0017,647633.192,"Parashorea tomentella","Ptom",50,51,82.284
"10LPTOM7",605034.7266,647605.5997,"Parashorea tomentella","Ptom",50,70,81.091
"10LPTOM8",604995.9367,647629.4881,"Parashorea tomentella","Ptom",50,96,81.51701
"10MPtom1",605178.6656,647598.4727,"Parashorea tomentella","Ptom",50,85,74.162
"10NPtom1",605481.2737,647600.8282,"Parashorea tomentella","Ptom",50,89.5,64.694
"10NPtom10",605433.3362,647580.4781,"Parashorea tomentella","Ptom",50,70,65.37
"10NPtom11",605429.6276,647593.3702,"Parashorea tomentella","Ptom",50,70,62.168
"10NPtom12",605418.622,647554.6566,"Parashorea tomentella","Ptom",50,64.5,60.347
"10NPtom13",605396.3982,647602.5268,"Parashorea tomentella","Ptom",50,64.5,73.647
"10NPtom14",605364.9784,647628.2702,"Parashorea tomentella","Ptom",50,70,79.57201
"10NPtom15",605436.9698,647611.8087,"Parashorea tomentella","Ptom",50,80,62.656
"10NPtom2",605481.2205,647632.1527,"Parashorea tomentella","Ptom",50,55,69.21101
"10NPtom3",605487.0471,647460.7992,"Parashorea tomentella","Ptom",50,107.2,74.038
"10NPtom4",605407.7101,647460.6646,"Parashorea tomentella","Ptom",50,70,61.523
"10NPtom5",605402.1838,647455.1274,"Parashorea tomentella","Ptom",50,70,61.95
"10NPtom6",605366.9835,647536.1428,"Parashorea tomentella","Ptom",50,130,64.061
"10NPtom7",605440.7708,647551.0088,"Parashorea tomentella","Ptom",50,80,60.328
"10NPtom8",605464.72,647569.4757,"Parashorea tomentella","Ptom",50,90,67.19801
"10NPtom9",605453.6049,647595.2534,"Parashorea tomentella","Ptom",50,80,65.58601
"10OPtom1",605662.1277,647591.9224,"Parashorea tomentella","Ptom",50,125,64.353
"10OPtom10",605608.8127,647472.0617,"Parashorea tomentella","Ptom",50,71,65.26801
"10OPtom11",605614.3264,647484.9693,"Parashorea tomentella","Ptom",50,100,63.696
"10OPtom12",605617.9866,647507.087,"Parashorea tomentella","Ptom",50,75,65.385
"10OPtom13",605636.3876,647532.9149,"Parashorea tomentella","Ptom",50,110,63.569
"10OPtom14",605656.7644,647490.5693,"Parashorea tomentella","Ptom",50,83,57.93
"10OPtom15",605651.2287,647490.5599,"Parashorea tomentella","Ptom",50,69,57.84
"10OPtom16",605643.8755,647472.1213,"Parashorea tomentella","Ptom",50,120,63.539
"10OPtom17",605708.4137,647496.185,"Parashorea tomentella","Ptom",50,110,58.173
"10OPtom18",605713.8428,647558.8433,"Parashorea tomentella","Ptom",50,59.2,59.137
"10OPtom19",605678.6783,647625.1177,"Parashorea tomentella","Ptom",50,80,65.708
"10OPtom2",605608.5778,647610.2576,"Parashorea tomentella","Ptom",50,110,69.497
"10OPtom3",605564.3616,647569.6449,"Parashorea tomentella","Ptom",50,95,77.40401
"10OPtom4",605608.7156,647529.1826,"Parashorea tomentella","Ptom",50,75,62.083
"10OPtom5",605549.7631,647475.6466,"Parashorea tomentella","Ptom",50,65,59.479
"10OPtom6",605571.9433,647453.5729,"Parashorea tomentella","Ptom",50,90,60.091
"10OPtom7",605562.7084,647460.9277,"Parashorea tomentella","Ptom",50,120,59.639
"10OPtom8",605610.6992,647449.9535,"Parashorea tomentella","Ptom",50,70,64.663
"10OPtom9",605612.5042,647475.7532,"Parashorea tomentella","Ptom",50,56.5,64.03201
"10PPtom1",605888.5377,647480.6451,"Parashorea tomentella","Ptom",50,71.5,62.227
"10PPtom2",605839.711,647546.8962,"Parashorea tomentella","Ptom",50,51.2,65.08801
"10PPtom3",605748.8266,647605.3368,"Parashorea tomentella","Ptom",50,65,58.919
"10PPtom4",605819.8109,647530.2788,"Parashorea tomentella","Ptom",50,80,61.029
"10PPtom5",605826.4574,647528.0789,"Parashorea tomentella","Ptom",50,110,62.603
"10PPtom6",605766.7119,647504.7603,"Parashorea tomentella","Ptom",50,57,64.51
"10QPtom1",606044.0727,647601.172,"Parashorea tomentella","Ptom",50,115,59.851
"10QPtom2",606090.2587,647564.3983,"Parashorea tomentella","Ptom",50,85,66.245
"10QPtom3",605954.8457,647622.5169,"Parashorea tomentella","Ptom",50,78,60.609
"11HPTOM1",604411.4858,647344.7411,"Parashorea tomentella","Ptom",50,82,69.344
"11HPTOM10",604402.0884,647442.3838,"Parashorea tomentella","Ptom",50,78.1,69.42101
"11HPTOM11",604392.8784,647434.9978,"Parashorea tomentella","Ptom",50,71.3,69.316
"11HPTOM12",604396.5651,647435.004,"Parashorea tomentella","Ptom",50,91.2,69.063
"11HPTOM13",604398.4357,647422.1089,"Parashorea tomentella","Ptom",50,71,73.18501
"11HPTOM14",604394.7737,647407.3619,"Parashorea tomentella","Ptom",50,88.6,77.923
"11HPTOM15",604396.6301,647396.3093,"Parashorea tomentella","Ptom",50,62.5,75.938
"11HPTOM16",604332.1069,647363.034,"Parashorea tomentella","Ptom",50,115,86.51
"11HPTOM17",604356.1479,647333.5925,"Parashorea tomentella","Ptom",50,86.7,75.19
"11HPTOM18",604363.5492,647317.0214,"Parashorea tomentella","Ptom",50,61,71.14201
"11HPTOM19",604311.8782,647324.3052,"Parashorea tomentella","Ptom",50,100,71.028
"11HPTOM2",604398.5687,647342.8769,"Parashorea tomentella","Ptom",50,80,69.299
"11HPTOM20",604311.872,647327.9904,"Parashorea tomentella","Ptom",50,55.3,72.053
"11HPTOM3",604409.5905,647372.3771,"Parashorea tomentella","Ptom",50,130,69.58501
"11HPTOM4",604369.0199,647355.7255,"Parashorea tomentella","Ptom",50,66,72.30701
"11HPTOM5",604247.1368,647414.4845,"Parashorea tomentella","Ptom",50,70,80.132
"11HPTOM6",604295.0796,647438.5188,"Parashorea tomentella","Ptom",50,76,81.02801
"11HPTOM7",604319.094,647418.2905,"Parashorea tomentella","Ptom",50,75,82.42001
"11HPTOM8",604352.2893,647429.4018,"Parashorea tomentella","Ptom",50,65,78.194
"11HPTOM9",604394.718,647440.5288,"Parashorea tomentella","Ptom",50,82.6,69.167
"11IPTOM1",604472.4678,647291.4079,"Parashorea tomentella","Ptom",50,65,69.87801
"11IPTOM10",604573.873,647335.801,"Parashorea tomentella","Ptom",50,80,72.771
"11IPTOM11",604570.2452,647300.7853,"Parashorea tomentella","Ptom",50,70,74.201
"11IPTOM12",604585.0373,647280.5415,"Parashorea tomentella","Ptom",50,100,81.954
"11IPTOM13",604553.508,647378.1468,"Parashorea tomentella","Ptom",50,100,67.07301
"11IPTOM14",604592.2204,647400.3233,"Parashorea tomentella","Ptom",50,100,69.15601
"11IPTOM15",604588.4716,647437.1693,"Parashorea tomentella","Ptom",50,100,68.332
"11IPTOM16",604570.0406,647422.3973,"Parashorea tomentella","Ptom",50,130,68.80701
"11IPTOM17",604540.4639,647451.8294,"Parashorea tomentella","Ptom",50,100,68.717
"11IPTOM18",604451.9958,647390.8745,"Parashorea tomentella","Ptom",50,98,68.256
"11IPTOM19",604437.2285,647396.3775,"Parashorea tomentella","Ptom",50,50,70.07101
"11IPTOM2",604501.9281,647324.6244,"Parashorea tomentella","Ptom",50,57,71.26601
"11IPTOM20",604494.4958,647359.6215,"Parashorea tomentella","Ptom",50,54,69.25101
"11IPTOM21",604492.5818,647398.3132,"Parashorea tomentella","Ptom",50,52.5,68.356
"11IPTOM22",604455.675,647401.9363,"Parashorea tomentella","Ptom",50,85.5,68.303
"11IPTOM23",604446.4075,647422.1894,"Parashorea tomentella","Ptom",50,100,69.537
"11IPTOM3",604542.6165,647271.2571,"Parashorea tomentella","Ptom",50,79,70.505
"11IPTOM4",604562.8978,647278.6616,"Parashorea tomentella","Ptom",50,75,73.21001
"11IPTOM5",604609.0443,647271.3688,"Parashorea tomentella","Ptom",50,65,78.621
"11IPTOM6",604614.5335,647299.0172,"Parashorea tomentella","Ptom",50,83,80.524
