"","ID","longitude","latitude","species","sp","mlim","DBH","life_strategy","elevation","species_wood_density"
"4211","10QSpar15",605976.4684,647570.3463,"Shorea parvifolia","Spar",50,95,"Emergent",59.301,0.405
"4212","10QSpar2",605927.3769,647499.6289,"Shorea parvifolia","Spar",50,130,"Emergent",59.718,0.405
"4213","10QSpar3",605955.008,647527.3152,"Shorea parvifolia","Spar",50,78,"Emergent",60.712,0.405
"4214","10QSpar4",605991.8563,647558.0884,"Shorea parvifolia","Spar",50,120,"Emergent",58.322,0.405
"4215","10QSpar5",606025.554,647637.9927,"Shorea parvifolia","Spar",50,55,"Emergent",60.337,0.405
"4216","10QSpar6",606019.5136,647570.4197,"Shorea parvifolia","Spar",50,84.2,"Emergent",59.298,0.405
"4217","10QSpar7",606044.0727,647601.172,"Shorea parvifolia","Spar",50,70,"Emergent",59.851,0.405
"4218","10QSpar8",606041.0001,647598.0957,"Shorea parvifolia","Spar",50,97,"Emergent",60.293,0.405
"4219","10QSpar9",606090.2167,647588.9666,"Shorea parvifolia","Spar",50,71.1,"Emergent",59.918,0.405
"4220","11HSPAR1",604391.1254,647377.8739,"Shorea parvifolia","Spar",50,100,"Emergent",72.923,0.405
"4221","11HSPAR2",604357.9827,647335.4382,"Shorea parvifolia","Spar",50,102.6,"Emergent",74.9,0.405
"4222","11HSPAR3",604273.0236,647386.8888,"Shorea parvifolia","Spar",50,98,"Emergent",84.382,0.405
"4223","11HSPAR4",604300.6554,647414.5743,"Shorea parvifolia","Spar",50,69,"Emergent",87.44801,0.405
"4224","11HSPAR5",604324.7564,647342.753,"Shorea parvifolia","Spar",50,100,"Emergent",81.38,0.405
"4225","11HSPAR6",604372.5785,647438.6489,"Shorea parvifolia","Spar",50,111,"Emergent",71.75,0.405
"4226","11ISPAR1",604516.5764,647396.5109,"Shorea parvifolia","Spar",50,80,"Emergent",68.48901,0.405
"4227","11ISPAR2",604446.5376,647344.8,"Shorea parvifolia","Spar",50,110,"Emergent",69.453,0.405
"4228","11ISPAR3",604479.7267,647359.5967,"Shorea parvifolia","Spar",50,56,"Emergent",69.41901,0.405
"4229","11ISPAR4",604461.2293,647390.89,"Shorea parvifolia","Spar",50,80,"Emergent",69.063,0.405
"4230","11ISPAR5",604451.9989,647389.0318,"Shorea parvifolia","Spar",50,126,"Emergent",68.283,0.405
"4231","11JSPAR1",604802.634,647365.6681,"Shorea parvifolia","Spar",50,81.6,"Emergent",74.508,0.405
"4232","11JSPAR10",604741.6083,647444.7975,"Shorea parvifolia","Spar",50,80,"Emergent",68.399,0.405
"4233","11JSPAR11",604765.5998,647444.838,"Shorea parvifolia","Spar",50,105,"Emergent",68.209,0.405
"4234","11JSPAR12",604752.6889,647439.2884,"Shorea parvifolia","Spar",50,61.5,"Emergent",68.45,0.405
"4235","11JSPAR13",604758.2215,647441.1404,"Shorea parvifolia","Spar",50,110,"Emergent",68.35101,0.405
"4236","11JSPAR2",604774.9278,647382.2049,"Shorea parvifolia","Spar",50,56,"Emergent",69.387,0.405
"4237","11JSPAR3",604745.531,647304.7657,"Shorea parvifolia","Spar",50,58.3,"Emergent",76.95,0.405
"4238","11JSPAR4",604740.0326,647282.645,"Shorea parvifolia","Spar",50,79.5,"Emergent",83.86101,0.405
"4239","11JSPAR5",604734.438,647317.6452,"Shorea parvifolia","Spar",50,70,"Emergent",72.716,0.405
"4240","11JSPAR6",604725.1814,647337.8984,"Shorea parvifolia","Spar",50,80,"Emergent",78.026,0.405
"4241","11JSPAR7",604725.1256,647371.0653,"Shorea parvifolia","Spar",50,65,"Emergent",78.605,0.405
"4242","11JSPAR8",604745.3944,647385.8404,"Shorea parvifolia","Spar",50,90,"Emergent",77.41801,0.405
"4243","11JSPAR9",604784.1471,647384.063,"Shorea parvifolia","Spar",50,95,"Emergent",68.69901,0.405
"4244","11KSPAR1",604843.2076,647380.4774,"Shorea parvifolia","Spar",50,73.5,"Emergent",74.065,0.405
"4245","11LSPAR1",604974.1521,647417.5507,"Shorea parvifolia","Spar",50,70,"Emergent",76.86301,0.405
"4246","11OSpar1",605545.5955,647321.9653,"Shorea parvifolia","Spar",50,72,"Emergent",57.301,0.405
"4247","11OSpar2",605545.6237,647305.3818,"Shorea parvifolia","Spar",50,60.4,"Emergent",58.359,0.405
"4248","11OSpar3",605555.5222,647344.0935,"Shorea parvifolia","Spar",50,72.5,"Emergent",57.774,0.405
"4249","11OSpar4",605682.8388,647346.521,"Shorea parvifolia","Spar",50,102.8,"Emergent",58.789,0.405
"4250","11PSpar1",605819.9577,647444.0445,"Shorea parvifolia","Spar",50,100,"Emergent",60.186,0.405
"4251","11PSpar2",605849.9406,647391.0281,"Shorea parvifolia","Spar",50,83,"Emergent",60.059,0.405
"4252","11PSpar3",605870.9065,647431.97,"Shorea parvifolia","Spar",50,90,"Emergent",61.567,0.405
"4253","11PSpar4",605874.2053,647445.2424,"Shorea parvifolia","Spar",50,110,"Emergent",61.926,0.405
"4254","11PSpar5",605855.5252,647362.2928,"Shorea parvifolia","Spar",50,65,"Emergent",58.621,0.405
"4255","12HSpar1",604406.1142,647247.0737,"Shorea parvifolia","Spar",50,90,"Emergent",70.506,0.405
"4256","12HSpar2",604397.0973,647118.0758,"Shorea parvifolia","Spar",50,110,"Emergent",70.36201,0.405
"4257","12HSpar3",604350.9648,647123.5262,"Shorea parvifolia","Spar",50,80,"Emergent",69.973,0.405
"4258","12HSpar4",604312.2615,647095.8221,"Shorea parvifolia","Spar",50,86,"Emergent",70.981,0.405
"4259","12HSpar5",604260.3722,647226.5605,"Shorea parvifolia","Spar",50,120,"Emergent",87.97701,0.405
"4260","12HSpar6",604243.7961,647208.1065,"Shorea parvifolia","Spar",50,108,"Emergent",89.84701,0.405
"4261","12HSpar7",604273.2554,647248.6934,"Shorea parvifolia","Spar",50,100,"Emergent",76.485,0.405
"4262","12ISpar1",604535.4271,647155.1605,"Shorea parvifolia","Spar",50,92.4,"Emergent",78.124,0.405
"4263","12JSpar1",604762.3305,647190.5519,"Shorea parvifolia","Spar",50,70,"Emergent",80.36501,0.405
"4264","12KSpar1",604821.298,647242.2445,"Shorea parvifolia","Spar",50,100,"Emergent",74.292,0.405
"4265","12MSpar1",605304.9916,647093.81,"Shorea parvifolia","Spar",50,61,"Emergent",65.163,0.405
"4266","12NSpar1",605488.0246,647250.1283,"Shorea parvifolia","Spar",50,70,"Emergent",56.043,0.405
"4267","12NSpar2",605488.233,647127.2876,"Shorea parvifolia","Spar",50,150,"Emergent",57.871,0.405
"4268","12NSpar3",605463.6063,647142.601,"Shorea parvifolia","Spar",50,53.5,"Emergent",57.956,0.405
"4269","12NSpar4",605485.0613,647182.5607,"Shorea parvifolia","Spar",50,50,"Emergent",55.884,0.405
"4270","12OSpar1",605604.9504,647210.4035,"Shorea parvifolia","Spar",50,130,"Emergent",57.786,0.405
"4271","12OSpar2",605623.4012,647213.5059,"Shorea parvifolia","Spar",50,60,"Emergent",57.56,0.405
"4272","12QSpar1",605909.3605,647241.6316,"Shorea parvifolia","Spar",50,180,"Emergent",78.729,0.405
"4273","12QSpar2",605958.6355,647204.8631,"Shorea parvifolia","Spar",50,77.3,"Emergent",99.26701,0.405
"4274","8HSpar1",604395.8283,647873.5443,"Shorea parvifolia","Spar",50,120,"Emergent",74.232,0.405
"4275","8HSpar2",604353.4697,647827.4078,"Shorea parvifolia","Spar",50,120,"Emergent",83.562,0.405
"4276","8HSpar3",604240.7851,647900.9231,"Shorea parvifolia","Spar",50,80.5,"Emergent",77.631,0.405
"4277","8ISpar1",604580.4637,647807.5209,"Shorea parvifolia","Spar",50,75,"Emergent",85.49001,0.405
"4278","8ISpar2",604573.0513,647824.0919,"Shorea parvifolia","Spar",50,139.5,"Emergent",82.828,0.405
"4279","8ISpar3",604563.8042,647838.8172,"Shorea parvifolia","Spar",50,130,"Emergent",79.122,0.405
"4280","8ISpar4",604482.6376,647827.625,"Shorea parvifolia","Spar",50,110,"Emergent",81.158,0.405
"4281","8ISpar5",604464.123,647862.6035,"Shorea parvifolia","Spar",50,156.5,"Emergent",77.645,0.405
"4282","8ISpar6",604462.3082,647842.3316,"Shorea parvifolia","Spar",50,65,"Emergent",81.191,0.405
"4283","8ISpar7",604580.2869,647912.5495,"Shorea parvifolia","Spar",50,65.8,"Emergent",78.54,0.405
"4284","8JSpar1",604713.1382,647914.6159,"Shorea parvifolia","Spar",50,125,"Emergent",76.193,0.405
"4285","8JSpar2",604650.3946,647916.3528,"Shorea parvifolia","Spar",50,80,"Emergent",77.14101,0.405
"4286","8KSpar1",604914.3964,647839.4084,"Shorea parvifolia","Spar",50,75,"Emergent",67.43,0.405
"4287","8KSpar2",604851.6838,647822.719,"Shorea parvifolia","Spar",50,90,"Emergent",67.329,0.405
"4288","8KSpar3",604849.5674,647981.1801,"Shorea parvifolia","Spar",50,95,"Emergent",73.068,0.405
"4289","8LSPAR1",605139.2956,647965.0864,"Shorea parvifolia","Spar",50,115,"Emergent",72.26501,0.405
"4290","8LSPAR2",605083.9894,647935.5111,"Shorea parvifolia","Spar",50,93,"Emergent",70.43401,0.405
"4291","8LSPAR3",605048.902,647950.1926,"Shorea parvifolia","Spar",50,120,"Emergent",66.993,0.405
"4292","8LSPAR4",605037.7996,647968.6,"Shorea parvifolia","Spar",50,90,"Emergent",66.93301,0.405
"4293","8LSPAR5",605037.7528,647996.2391,"Shorea parvifolia","Spar",50,95,"Emergent",66.82101,0.405
"4294","8MSpar1",605200.415,647830.6791,"Shorea parvifolia","Spar",50,80,"Emergent",76.746,0.405
"4295","8MSpar2",605191.1677,647845.4043,"Shorea parvifolia","Spar",50,79.7,"Emergent",71.151,0.405
"4296","8MSpar3",605179.8469,647992.7943,"Shorea parvifolia","Spar",50,57.3,"Emergent",76.78201,0.405
"4297","8NSpar1",605451.1384,647965.6152,"Shorea parvifolia","Spar",50,120,"Emergent",80.58701,0.405
"4298","8NSpar2",605462.1908,647976.6896,"Shorea parvifolia","Spar",50,110,"Emergent",77.771,0.405
"4299","8NSpar3",605434.5972,647926.8921,"Shorea parvifolia","Spar",50,100,"Emergent",82.508,0.405
"4300","8NSpar4",605445.8468,647821.8821,"Shorea parvifolia","Spar",50,90,"Emergent",79.50101,0.405
"4301","8NSpar5",605466.0058,647901.1488,"Shorea parvifolia","Spar",50,95,"Emergent",84.263,0.405
"4302","8NSpar6",605532.4864,647869.9373,"Shorea parvifolia","Spar",50,130,"Emergent",79.71001,0.405
"4303","8OSpar1",605539.9054,647849.6811,"Shorea parvifolia","Spar",50,50,"Emergent",77.327,0.405
"4304","8OSpar2",605532.405,647917.8452,"Shorea parvifolia","Spar",50,120,"Emergent",82.158,0.405
"4305","8OSpar3",605550.8294,647936.3027,"Shorea parvifolia","Spar",50,110,"Emergent",80.99001,0.405
"4306","8OSpar4",605558.2029,647936.3152,"Shorea parvifolia","Spar",50,90,"Emergent",82.952,0.405
"4307","8OSpar5",605563.7416,647934.482,"Shorea parvifolia","Spar",50,92.8,"Emergent",84.7,0.405
"4308","8OSpar6",605580.3234,647949.2511,"Shorea parvifolia","Spar",50,83,"Emergent",83.357,0.405
"4309","8PSpar1",605819.0197,647923.2464,"Shorea parvifolia","Spar",50,57.5,"Emergent",88.67101,0.405
"4310","8PSpar10",605785.071,647990.7514,"Shorea parvifolia","Spar",50,68.8,"Emergent",82.93501,0.405
"4311","8PSpar11",605797.3711,647990.7723,"Shorea parvifolia","Spar",50,75,"Emergent",84.79,0.405
"4312","8PSpar12",605794.2834,648003.0512,"Shorea parvifolia","Spar",50,90,"Emergent",85.40401,0.405
"4313","8PSpar13",605901.9597,647978.6664,"Shorea parvifolia","Spar",50,90,"Emergent",66.611,0.405
"4314","8PSpar2",605785.2436,647889.4076,"Shorea parvifolia","Spar",50,135,"Emergent",80.496,0.405
"4315","8PSpar3",605742.2137,647873.9792,"Shorea parvifolia","Spar",50,81.8,"Emergent",66.048,0.405
"4316","8PSpar4",605766.8564,647855.5949,"Shorea parvifolia","Spar",50,70,"Emergent",71.861,0.405
"4317","8PSpar5",605794.5607,647840.287,"Shorea parvifolia","Spar",50,103.9,"Emergent",71.164,0.405
"4318","8PSpar6",605797.6379,647834.1502,"Shorea parvifolia","Spar",50,120,"Emergent",71.847,0.405
"4319","8PSpar7",605899.1071,647846.6072,"Shorea parvifolia","Spar",50,99.9,"Emergent",63.398,0.405
"4320","8PSpar8",605849.828,647892.5887,"Shorea parvifolia","Spar",50,90,"Emergent",77.633,0.405
"4321","8PSpar9",605806.6359,647972.3619,"Shorea parvifolia","Spar",50,64.9,"Emergent",82.16801,0.405
"4322","8QSpar1",605923.6132,647901.9276,"Shorea parvifolia","Spar",50,120,"Emergent",68.915,0.405
"4323","8QSpar2",605929.8578,647849.7307,"Shorea parvifolia","Spar",50,61,"Emergent",68.704,0.405
"4324","8QSpar3",605982.0996,647871.317,"Shorea parvifolia","Spar",50,82,"Emergent",62.957,0.405
"4325","8QSpar4",606000.4924,647908.2008,"Shorea parvifolia","Spar",50,60.8,"Emergent",72.011,0.405
"4326","8QSpar5",606052.6398,647985.0656,"Shorea parvifolia","Spar",50,110,"Emergent",73.911,0.405
"4327","8QSpar6",605917.3482,647972.5506,"Shorea parvifolia","Spar",50,100,"Emergent",68.458,0.405
"4328","9H??02",604353.5533,647777.6575,"Shorea parvifolia","Spar",50,90,"Emergent",74.55,0.405
"4329","9HSpar01",604351.757,647746.3301,"Shorea parvifolia","Spar",50,100,"Emergent",81.146,0.405
"4330","9HSpar02",604372.1236,647709.512,"Shorea parvifolia","Spar",50,80,"Emergent",79.596,0.405
"4331","9HSpar03",604298.4261,647641.2117,"Shorea parvifolia","Spar",50,108,"Emergent",76.844,0.405
"4332","9HSpar04",604287.1848,647742.5364,"Shorea parvifolia","Spar",50,120,"Emergent",73.095,0.405
"4333","9ISpar01",604505.0744,647652.6146,"Shorea parvifolia","Spar",50,143,"Emergent",87.41901,0.405
"4334","9ISpar02",604540.1043,647665.5718,"Shorea parvifolia","Spar",50,120,"Emergent",74.60101,0.405
"4335","9ISpar03",604471.774,647704.1517,"Shorea parvifolia","Spar",50,62,"Emergent",83.012,0.405
"4336","9ISpar04",604460.7089,647700.4479,"Shorea parvifolia","Spar",50,120,"Emergent",80.80801,0.405
"4337","9ISpar05",604602.6651,647772.5486,"Shorea parvifolia","Spar",50,69.5,"Emergent",76.842,0.405
"4338","9ISpar06",604598.9629,647781.7554,"Shorea parvifolia","Spar",50,95,"Emergent",81.595,0.405
"4339","9ISpar07",604578.6024,647814.8881,"Shorea parvifolia","Spar",50,110,"Emergent",84.452,0.405
"4340","9ISpar08",604563.8631,647803.8076,"Shorea parvifolia","Spar",50,70,"Emergent",83.495,0.405
"4341","9ISpar09",604515.8822,647809.2547,"Shorea parvifolia","Spar",50,63,"Emergent",71.633,0.405
"4342","9ISpar10",604501.2186,647746.5813,"Shorea parvifolia","Spar",50,130,"Emergent",83.383,0.405
"4343","9JSpar1",604700.4666,647767.1855,"Shorea parvifolia","Spar",50,84,"Emergent",72.506,0.405
"4344","9KSpar1",604898.0167,647704.8699,"Shorea parvifolia","Spar",50,72.5,"Emergent",70.633,0.405
"4345","9KSpar2",604951.4587,647743.655,"Shorea parvifolia","Spar",50,56.8,"Emergent",70.00401,0.405
"4346","9KSpar3",604881.2512,647798.8149,"Shorea parvifolia","Spar",50,100,"Emergent",67.315,0.405
"4347","9LSPAR1",605051.0812,647754.8791,"Shorea parvifolia","Spar",50,90,"Emergent",71.357,0.405
"4348","9MSpar1",605346.3993,647707.4712,"Shorea parvifolia","Spar",50,75,"Emergent",87.50201,0.405
"4349","9MSpar3",605178.3786,647767.9928,"Shorea parvifolia","Spar",50,75,"Emergent",75.942,0.405
"4350","9MSpar4",605200.7551,647629.8346,"Shorea parvifolia","Spar",50,63,"Emergent",79.71001,0.405
"4351","9MSpar5",605253.9847,647793.9174,"Shorea parvifolia","Spar",50,80,"Emergent",85.80601,0.405
"4352","9NSpar1",605495.7206,647790.6423,"Shorea parvifolia","Spar",50,70,"Emergent",77.85201,0.405
"4353","9OSpar1",605625.0532,647687.6755,"Shorea parvifolia","Spar",50,55,"Emergent",61.744,0.405
"4354","9OSpar2",605560.4181,647720.7328,"Shorea parvifolia","Spar",50,60,"Emergent",72.23801,0.405
"4355","9OSpar3",605713.4321,647800.2255,"Shorea parvifolia","Spar",50,66,"Emergent",72.38,0.405
"4356","9PSpar1",605756.0612,647693.4262,"Shorea parvifolia","Spar",50,65,"Emergent",62.457,0.405
"4357","9PSpar10",605853.7282,647767.2972,"Shorea parvifolia","Spar",50,120,"Emergent",62.599,0.405
"4358","9PSpar11",605842.6538,647769.121,"Shorea parvifolia","Spar",50,110,"Emergent",66.925,0.405
"4359","9PSpar12",605837.1088,647774.6394,"Shorea parvifolia","Spar",50,60,"Emergent",69.302,0.405
"4360","9PSpar13",605840.7704,647789.3866,"Shorea parvifolia","Spar",50,90,"Emergent",67.547,0.405
"4361","9PSpar14",605848.1612,647785.714,"Shorea parvifolia","Spar",50,112,"Emergent",65.192,0.405
"4362","9PSpar15",605859.2042,647802.3164,"Shorea parvifolia","Spar",50,120,"Emergent",59.816,0.405
"4363","9PSpar2",605757.8928,647697.1146,"Shorea parvifolia","Spar",50,130,"Emergent",62.509,0.405
"4364","9PSpar3",605824.3141,647700.9129,"Shorea parvifolia","Spar",50,77.2,"Emergent",58.578,0.405
"4365","9PSpar4",605827.99,647713.8175,"Shorea parvifolia","Spar",50,61.9,"Emergent",59.172,0.405
"4366","9PSpar5",605844.6,647712.0031,"Shorea parvifolia","Spar",50,110,"Emergent",59.172,0.405
"4367","9PSpar6",605850.1482,647704.6422,"Shorea parvifolia","Spar",50,85,"Emergent",59.057,0.405
"4368","9PSpar7",605861.3231,647643.8548,"Shorea parvifolia","Spar",50,75,"Emergent",59.801,0.405
"4369","9PSpar8",605844.5247,647756.2258,"Shorea parvifolia","Spar",50,95,"Emergent",61.585,0.405
"4370","9PSpar9",605853.747,647756.2416,"Shorea parvifolia","Spar",50,65,"Emergent",59.164,0.405
"4371","9QSpar1",605990.4462,647664.3437,"Shorea parvifolia","Spar",50,83,"Emergent",60.291,0.405
"4372","9QSpar10",605985.4394,647717.7711,"Shorea parvifolia","Spar",50,117,"Emergent",61.574,0.405
"4373","9QSpar2",605988.6335,647649.5997,"Shorea parvifolia","Spar",50,92,"Emergent",60.492,0.405
"4374","9QSpar3",605985.5441,647656.3507,"Shorea parvifolia","Spar",50,94,"Emergent",60.507,0.405
"4375","9QSpar4",605957.824,647680.8716,"Shorea parvifolia","Spar",50,57.9,"Emergent",60.017,0.405
"4376","9QSpar5",605970.1137,647687.0347,"Shorea parvifolia","Spar",50,97,"Emergent",59.778,0.405
"4377","9QSpar6",605970.1137,647687.0347,"Shorea parvifolia","Spar",50,84,"Emergent",59.778,0.405
"4378","9QSpar7",605945.4034,647751.4842,"Shorea parvifolia","Spar",50,114.5,"Emergent",65.612,0.405
"4379","9QSpar8",605911.5434,647766.7816,"Shorea parvifolia","Spar",50,75,"Emergent",59.621,0.405
"4380","9QSpar9",605960.818,647730.0132,"Shorea parvifolia","Spar",50,85,"Emergent",60.351,0.405
"4381","10MSpau1",605270.9975,647554.4063,"Shorea pauciflora","Spau",50,100,"Emergent",72.035,0.5325
"4382","10MSpau2",605278.4257,647528.6222,"Shorea pauciflora","Spau",50,75,"Emergent",72.116,0.5325
"4383","10MSpau3",605326.3289,647569.241,"Shorea pauciflora","Spau",50,80,"Emergent",82.397,0.5325
"4384","10MSpau4",605337.3814,647580.3154,"Shorea pauciflora","Spau",50,80,"Emergent",79.18101,0.5325
"4385","10NSpau1",605499.7421,647593.4892,"Shorea pauciflora","Spau",50,88.4,"Emergent",74.999,0.5325
"4386","10OSpau1",605566.1385,647612.028,"Shorea pauciflora","Spau",50,71,"Emergent",72.51701,0.5325
"4387","10OSpau2",605547.8016,647541.9775,"Shorea pauciflora","Spau",50,60,"Emergent",94.48801,0.5325
"4388","10OSpau3",605584.7227,647536.5123,"Shorea pauciflora","Spau",50,70,"Emergent",76.026,0.5325
"4389","10QSpau1",606041.2412,647456.8286,"Shorea pauciflora","Spau",50,80,"Emergent",59.593,0.5325
"4390","11KS??5",604872.8698,647293.9247,"Shorea pauciflora","Spau",50,65,"Emergent",85.867,0.5325
"4391","11LS??10",605138.4226,647388.3465,"Shorea pauciflora","Spau",50,102.5,"Emergent",74.77,0.5325
"4392","11LS??7",605110.7942,647358.8179,"Shorea pauciflora","Spau",50,59.7,"Emergent",82.326,0.5325
"4393","11LS??8",605084.943,647371.6726,"Shorea pauciflora","Spau",50,54,"Emergent",78.57001,0.5325
"4394","11QSpau1",606007.6272,647327.788,"Shorea pauciflora","Spau",50,60,"Emergent",84.38,0.5325
"4395","11QSpau2",606022.9739,647346.2403,"Shorea pauciflora","Spau",50,60,"Emergent",82.675,0.5325
"4396","12MSpau1",605315.9725,647147.2644,"Shorea pauciflora","Spau",50,90,"Emergent",74.18,0.5325
"4397","12MSpau2",605301.2081,647150.9247,"Shorea pauciflora","Spau",50,125,"Emergent",71.847,0.5325
"4398","12MSpau3",605168.3581,647147.0145,"Shorea pauciflora","Spau",50,170,"Emergent",76.633,0.5325
"4399","12PSpau1",605881.7187,647220.0872,"Shorea pauciflora","Spau",50,100,"Emergent",81.833,0.5325
"4400","12PSpau2",605884.7599,647241.5897,"Shorea pauciflora","Spau",50,65,"Emergent",76.861,0.5325
"4401","12QSpau1",605927.806,647247.805,"Shorea pauciflora","Spau",50,75,"Emergent",87.189,0.5325
"4402","12QSpau2",605906.2519,647266.1945,"Shorea pauciflora","Spau",50,110,"Emergent",81.437,0.5325
"4403","12QSpau3",605909.507,647155.643,"Shorea pauciflora","Spau",50,115,"Emergent",84.68301,0.5325
"4404","12QSpau4",605980.1896,647186.4737,"Shorea pauciflora","Spau",50,70,"Emergent",108.18001,0.5325
"4405","12QSpau5",605974.045,647186.4632,"Shorea pauciflora","Spau",50,93.6,"Emergent",105.631,0.5325
"4406","9MSpau1",605289.0099,647816.0882,"Shorea pauciflora","Spau",50,140,"Emergent",85.01501,0.5325
"4407","9MSpau2",605346.3993,647707.4712,"Shorea pauciflora","Spau",50,70,"Emergent",87.50201,0.5325
"4408","10JSsem1",604745.2205,647489.0263,"Shorea seminis","Ssem",50,100,"Emergent",69.01801,0.72
"4409","11JSSEM1",604727.0707,647313.9476,"Shorea seminis","Ssem",50,70,"Emergent",75.177,0.72
"4410","11JSSEM2",604660.4722,647415.1791,"Shorea seminis","Ssem",50,66,"Emergent",70.648,0.72
"4411","11MDlan1",605330.4795,647302.0687,"Shorea seminis","Ssem",50,64.5,"Emergent",62.51,0.72
"4412","11NSsem1",605380.1786,647374.0149,"Shorea seminis","Ssem",50,50.9,"Emergent",63.293,0.72
"4413","11OSsem1",605640.7019,647385.1443,"Shorea seminis","Ssem",50,79.1,"Emergent",57.626,0.72
"4414","12JSsem1",604743.9384,647159.1965,"Shorea seminis","Ssem",50,61,"Emergent",76.61301,0.72
"4415","12NSsem1",605485.0353,647197.9158,"Shorea seminis","Ssem",50,57.8,"Emergent",57.413,0.72
"4416","12NSsem2",605478.8438,647225.5446,"Shorea seminis","Ssem",50,46.2,"Emergent",58.466,0.72
"4417","9KSsem1",604905.3373,647736.2067,"Shorea seminis","Ssem",50,65,"Emergent",74.563,0.72
"4418","9KSsem2",604909.004,647754.639,"Shorea seminis","Ssem",50,105,"Emergent",78.158,0.72
"4419","9QSsem1",605997.7804,647693.8382,"Shorea seminis","Ssem",50,62,"Emergent",59.736,0.72
"4420","10HSsmi??",604280.2734,647460.6053,"Shorea smithiana","Ssmi",50,89,"Emergent",70.21301,0.355
"4421","10HSsmi01",604296.7009,647567.5044,"Shorea smithiana","Ssmi",50,96,"Emergent",82.69601,0.355
"4422","10HSsmi02",604359.3768,647606.3044,"Shorea smithiana","Ssmi",50,140,"Emergent",82.61301,0.355
"4423","10HSsmi03",604257.8835,647607.9767,"Shorea smithiana","Ssmi",50,102,"Emergent",82.687,0.355
"4424","10HSsmi04",604261.5381,647633.7793,"Shorea smithiana","Ssmi",50,90,"Emergent",82.66901,0.355
"4425","10HSsmi05",604416.7646,647497.6868,"Shorea smithiana","Ssmi",50,57,"Emergent",79.814,0.355
"4426","10HSsmi06",604387.2777,647473.6833,"Shorea smithiana","Ssmi",50,73,"Emergent",84.315,0.355
"4427","10HSsmi07",604333.7208,647503.0751,"Shorea smithiana","Ssmi",50,92,"Emergent",71.2,0.355
"4428","10ISsmi01",604451.7047,647564.0795,"Shorea smithiana","Ssmi",50,59.4,"Emergent",69.494,0.355
"4429","10JSsmi1",604665.8124,647531.2727,"Shorea smithiana","Ssmi",50,75,"Emergent",67.998,0.355
"4430","10KSsmi1",604806.1219,647483.6012,"Shorea smithiana","Ssmi",50,110,"Emergent",68.187,0.355
"4431","10KSsmi10",604843.0211,647491.0339,"Shorea smithiana","Ssmi",50,69,"Emergent",68.48801,0.355
"4432","10KSsmi11",604929.7332,647496.7081,"Shorea smithiana","Ssmi",50,93,"Emergent",73.708,0.355
"4433","10KSsmi12",604896.5566,647474.5407,"Shorea smithiana","Ssmi",50,128,"Emergent",72.33601,0.355
"4434","10KSsmi13",604896.5286,647491.1242,"Shorea smithiana","Ssmi",50,120,"Emergent",78.052,0.355
"4435","10KSsmi2",604855.9986,647450.5183,"Shorea smithiana","Ssmi",50,99,"Emergent",74.787,0.355
"4436","10KSsmi3",604841.2064,647470.7621,"Shorea smithiana","Ssmi",50,90,"Emergent",68.77901,0.355
"4437","10KSsmi4",604868.8846,647470.8088,"Shorea smithiana","Ssmi",50,102,"Emergent",68.479,0.355
"4438","10KSsmi5",604854.1484,647457.8856,"Shorea smithiana","Ssmi",50,90,"Emergent",73.484,0.355
"4439","10KSsmi6",604852.2715,647474.466,"Shorea smithiana","Ssmi",50,80,"Emergent",70.223,0.355
"4440","10KSsmi7",604830.1071,647487.3269,"Shorea smithiana","Ssmi",50,87,"Emergent",68.302,0.355
"4441","10KSsmi8",604852.2155,647507.6329,"Shorea smithiana","Ssmi",50,100,"Emergent",73.75,0.355
"4442","10KSsmi9",604830.0947,647494.6973,"Shorea smithiana","Ssmi",50,57,"Emergent",68.46301,0.355
"4443","10LSSMI1",605047.8492,647485.8519,"Shorea smithiana","Ssmi",50,44.5,"Emergent",81.22601,0.355
"4444","10LSSMI10",605103.1465,647520.9551,"Shorea smithiana","Ssmi",50,66.4,"Emergent",84.68,0.355
"4445","10LSSMI11",605108.6447,647543.0758,"Shorea smithiana","Ssmi",50,109.5,"Emergent",84.146,0.355
"4446","10LSSMI12",605077.303,647522.754,"Shorea smithiana","Ssmi",50,108.2,"Emergent",73.314,0.355
"4447","10LSSMI13",605130.7748,647550.4836,"Shorea smithiana","Ssmi",50,66.9,"Emergent",86.051,0.355
"4448","10LSSMI14",605125.2174,647563.3726,"Shorea smithiana","Ssmi",50,80.7,"Emergent",85.537,0.355
"4449","10LSSMI15",605110.4296,647574.4032,"Shorea smithiana","Ssmi",50,82,"Emergent",85.456,0.355
"4450","10LSSMI16",605119.6817,647563.3632,"Shorea smithiana","Ssmi",50,66.4,"Emergent",84.901,0.355
"4451","10LSSMI17",605156.4856,647620.5466,"Shorea smithiana","Ssmi",50,81.9,"Emergent",73.825,0.355
"4452","10LSSMI18",605151.0373,647568.9441,"Shorea smithiana","Ssmi",50,110,"Emergent",85.776,0.355
"4453","10LSSMI19",605160.1505,647633.451,"Shorea smithiana","Ssmi",50,98.2,"Emergent",77.08,0.355
"4454","10LSSMI2",605132.781,647450.9858,"Shorea smithiana","Ssmi",50,103,"Emergent",91.423,0.355
"4455","10LSSMI20",605137.9987,647638.9414,"Shorea smithiana","Ssmi",50,115,"Emergent",84.706,0.355
